iid,id,gender,condtn,wave,order,pid,match,int_corr,samerace,age_o,race_o,pf_o_att,pf_o_sin,pf_o_int,pf_o_fun,pf_o_amb,pf_o_sha,dec_o,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,prob_o,met_o,age,field_cd,race,imprace,imprelig,goal,date,go_out,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,exphappy,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr3_1,sinc3_1,fun3_1,intel3_1,amb3_1
456,3,0,1,18,4,462,0,-0.28,1,33,4,30.00,30.00,10.00,10.00,0.00,20.00,1,8.00,6.00,8.00,8.00,8.00,4.00,6.00,4.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
456,3,0,1,18,1,463,0,-0.02,1,23,4,15.00,15.00,15.00,15.00,15.00,25.00,1,5.00,6.00,6.00,5.00,7.00,5.00,6.00,3.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
456,3,0,1,18,2,464,0,-0.43,1,33,4,15.00,15.00,15.00,20.00,15.00,20.00,1,8.00,5.00,6.00,7.00,8.00,8.00,6.00,5.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
456,3,0,1,18,3,465,0,-0.02,0,23,2,20.00,20.00,20.00,20.00,20.00,0.00,1,8.00,,,,8.00,,7.00,4.00,2,29,8.00,4,3,2,2,6,1,1,1,8,8,7,7,6,2,8,8,4,7,7,6,6,8,8,2,25.00,20.00,15.00,10.00,15.00,15.00,8,8,6,7,7
457,4,0,1,18,4,460,0,0.50,0,33,2,20.00,10.00,20.00,15.00,15.00,20.00,0,8.00,2.00,8.00,10.00,6.00,8.00,9.00,6.00,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
457,4,0,1,18,5,461,0,-0.11,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,0,6.00,7.00,6.00,6.00,5.00,7.00,5.00,6.00,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
457,4,0,1,18,3,462,0,-0.17,1,33,4,30.00,30.00,10.00,10.00,0.00,20.00,1,6.00,10.00,6.00,9.00,4.00,6.00,7.00,6.00,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
457,4,0,1,18,6,463,0,-0.15,1,23,4,15.00,15.00,15.00,15.00,15.00,25.00,0,4.00,8.00,5.00,6.00,6.00,5.00,7.00,,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
457,4,0,1,18,1,464,0,-0.35,1,33,4,15.00,15.00,15.00,20.00,15.00,20.00,0,5.00,9.00,9.00,5.00,4.00,2.00,5.00,1.00,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
457,4,0,1,18,2,465,0,0.61,0,23,2,20.00,20.00,20.00,20.00,20.00,0.00,0,5.00,10.00,,,,,8.00,6.00,2,55,6.00,4,1,1,6,7,3,1,2,1,8,9,9,10,1,1,10,4,7,3,10,8,1,1,10,25.00,0.00,25.00,25.00,0.00,25.00,7,6,7,8,3
458,5,0,1,18,3,460,0,0.02,0,33,2,20.00,10.00,20.00,15.00,15.00,20.00,0,7.00,8.00,9.00,8.00,10.00,6.00,7.00,4.00,2,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
458,5,0,1,18,4,461,0,-0.11,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,0,6.00,6.00,6.00,5.00,7.00,6.00,5.00,6.00,2,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
458,5,0,1,18,2,462,1,-0.44,1,33,4,30.00,30.00,10.00,10.00,0.00,20.00,1,8.00,7.00,7.00,7.00,6.00,5.00,7.00,4.00,2,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
458,5,0,1,18,5,463,0,-0.35,1,23,4,15.00,15.00,15.00,15.00,15.00,25.00,0,6.00,4.00,7.00,4.00,7.00,5.00,6.00,,2,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
458,5,0,1,18,6,464,1,-0.33,1,33,4,15.00,15.00,15.00,20.00,15.00,20.00,1,5.00,7.00,7.00,9.00,9.00,8.00,5.00,5.00,1,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
458,5,0,1,18,1,465,0,-0.42,0,23,2,20.00,20.00,20.00,20.00,20.00,0.00,0,5.00,,,,9.00,5.00,8.00,3.00,2,29,8.00,4,9,8,1,4,1,9,1,6,10,8,6,9,3,6,9,7,8,8,4,1,10,9,5,50.00,5.00,25.00,20.00,0.00,0.00,10,10,9,10,10
459,6,0,1,18,2,460,0,0.20,0,33,2,20.00,10.00,20.00,15.00,15.00,20.00,0,8.00,8.00,8.00,7.00,10.00,5.00,6.00,5.00,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
459,6,0,1,18,3,461,0,-0.34,0,27,6,40.00,20.00,20.00,10.00,10.00,0.00,1,7.00,6.00,6.00,7.00,6.00,6.00,8.00,7.00,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
459,6,0,1,18,1,462,0,0.20,1,33,4,30.00,30.00,10.00,10.00,0.00,20.00,1,8.00,6.00,7.00,6.00,7.00,4.00,7.00,4.00,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
459,6,0,1,18,4,463,0,-0.26,1,23,4,15.00,15.00,15.00,15.00,15.00,25.00,0,5.00,7.00,7.00,6.00,7.00,7.00,7.00,,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
459,6,0,1,18,5,464,0,-0.25,1,33,4,15.00,15.00,15.00,20.00,15.00,20.00,1,7.00,7.00,7.00,7.00,7.00,7.00,5.00,5.00,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
459,6,0,1,18,6,465,0,0.25,0,23,2,20.00,20.00,20.00,20.00,20.00,0.00,1,8.00,,,,8.00,4.00,9.00,3.00,2,26,8.00,4,6,1,1,5,3,1,3,1,9,8,9,1,1,6,4,6,8,8,8,8,8,1,5,30.00,10.00,10.00,30.00,10.00,10.00,5,5,5,5,8
460,1,1,1,18,1,454,0,0.60,1,27,2,10.00,20.00,20.00,20.00,10.00,20.00,1,9.00,9.00,9.00,9.00,9.00,9.00,9.00,7.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
460,1,1,1,18,6,455,0,0.25,0,24,4,10.00,25.00,20.00,16.00,20.00,9.00,1,7.00,7.00,8.00,8.00,8.00,7.00,7.00,6.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
460,1,1,1,18,5,456,1,0.19,0,29,4,25.00,20.00,15.00,10.00,15.00,15.00,1,8.00,8.00,7.00,7.00,7.00,6.00,7.00,5.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
460,1,1,1,18,4,457,0,0.50,0,55,4,25.00,0.00,25.00,25.00,0.00,25.00,1,8.00,7.00,8.00,7.00,5.00,8.00,8.00,1.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
460,1,1,1,18,3,458,0,0.02,0,29,4,50.00,5.00,25.00,20.00,0.00,0.00,1,5.00,10.00,8.00,8.00,6.00,5.00,4.00,5.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
460,1,1,1,18,2,459,0,0.20,0,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,5.00,10.00,8.00,2.00,5.00,2.00,5.00,2.00,2,33,7.00,2,2,1,1,4,2,9,7,10,10,10,10,8,1,7,9,10,6,9,10,10,1,5,8,20.00,10.00,20.00,15.00,15.00,20.00,8,8,7,9,7
461,2,1,1,18,2,454,0,0.03,0,27,2,10.00,20.00,20.00,20.00,10.00,20.00,0,7.00,9.00,7.00,7.00,9.00,2.00,5.00,5.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
461,2,1,1,18,1,455,0,-0.31,0,24,4,10.00,25.00,20.00,16.00,20.00,9.00,0,5.00,7.00,7.00,6.00,7.00,7.00,5.00,5.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
461,2,1,1,18,6,456,0,-0.24,0,29,4,25.00,20.00,15.00,10.00,15.00,15.00,0,4.00,4.00,6.00,4.00,6.00,4.00,3.00,5.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
461,2,1,1,18,5,457,0,-0.11,0,55,4,25.00,0.00,25.00,25.00,0.00,25.00,0,5.00,6.00,7.00,6.00,7.00,4.00,4.00,1.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
461,2,1,1,18,4,458,0,-0.11,0,29,4,50.00,5.00,25.00,20.00,0.00,0.00,1,5.00,10.00,10.00,10.00,8.00,6.00,7.00,7.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
461,2,1,1,18,3,459,0,-0.34,0,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,1.00,5.00,5.00,1.00,5.00,1.00,1.00,1.00,2,27,5.00,6,2,2,1,7,4,9,8,9,9,7,7,9,8,6,2,2,7,6,6,6,4,4,7,40.00,20.00,20.00,10.00,10.00,0.00,6,8,9,8,7
462,3,1,1,18,6,454,0,0.13,0,27,2,10.00,20.00,20.00,20.00,10.00,20.00,0,7.00,9.00,8.00,7.00,9.00,2.00,5.00,5.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
462,3,1,1,18,5,455,0,-0.09,1,24,4,10.00,25.00,20.00,16.00,20.00,9.00,0,4.00,9.00,7.00,3.00,7.00,3.00,4.00,4.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
462,3,1,1,18,4,456,0,-0.28,1,29,4,25.00,20.00,15.00,10.00,15.00,15.00,0,4.00,6.00,6.00,4.00,4.00,3.00,5.00,5.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
462,3,1,1,18,3,457,0,-0.17,1,55,4,25.00,0.00,25.00,25.00,0.00,25.00,0,4.00,7.00,9.00,6.00,8.00,5.00,4.00,1.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
462,3,1,1,18,2,458,1,-0.44,1,29,4,50.00,5.00,25.00,20.00,0.00,0.00,1,4.00,9.00,6.00,7.00,8.00,7.00,6.00,8.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
462,3,1,1,18,1,459,0,0.20,1,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,2.00,10.00,5.00,1.00,5.00,2.00,1.00,1.00,2,33,5.00,4,1,5,4,6,6,8,7,5,2,6,6,1,2,7,3,8,5,7,6,9,2,2,8,30.00,30.00,10.00,10.00,0.00,20.00,4,9,6,8,2
463,4,1,1,18,3,454,0,-0.09,0,27,2,10.00,20.00,20.00,20.00,10.00,20.00,0,7.00,9.00,9.00,8.00,8.00,5.00,7.00,7.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
463,4,1,1,18,2,455,0,-0.22,1,24,4,10.00,25.00,20.00,16.00,20.00,9.00,1,5.00,8.00,8.00,6.00,8.00,4.00,6.00,5.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
463,4,1,1,18,1,456,0,-0.02,1,29,4,25.00,20.00,15.00,10.00,15.00,15.00,0,6.00,8.00,8.00,7.00,9.00,3.00,5.00,5.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
463,4,1,1,18,6,457,0,-0.15,1,55,4,25.00,0.00,25.00,25.00,0.00,25.00,1,6.00,7.00,8.00,8.00,7.00,6.00,8.00,1.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
463,4,1,1,18,5,458,0,-0.35,1,29,4,50.00,5.00,25.00,20.00,0.00,0.00,1,6.00,8.00,9.00,6.00,7.00,6.00,6.00,8.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
463,4,1,1,18,4,459,0,-0.26,1,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,5.00,10.00,8.00,4.00,5.00,2.00,7.00,1.00,2,23,10.00,4,3,2,2,7,1,5,4,7,5,4,3,3,5,4,5,4,4,4,4,7,3,1,5,15.00,15.00,15.00,15.00,15.00,25.00,6,7,7,8,7
464,5,1,1,18,4,454,0,-0.03,0,27,2,10.00,20.00,20.00,20.00,10.00,20.00,1,8.00,8.00,9.00,8.00,9.00,5.00,8.00,7.00,2,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
464,5,1,1,18,3,455,0,-0.24,1,24,4,10.00,25.00,20.00,16.00,20.00,9.00,1,7.00,7.00,8.00,9.00,8.00,7.00,8.00,7.00,2,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
464,5,1,1,18,2,456,0,-0.43,1,29,4,25.00,20.00,15.00,10.00,15.00,15.00,0,6.00,8.00,7.00,8.00,8.00,6.00,6.00,5.00,2,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
464,5,1,1,18,1,457,0,-0.35,1,55,4,25.00,0.00,25.00,25.00,0.00,25.00,1,8.00,7.00,8.00,8.00,8.00,6.00,7.00,1.00,2,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
464,5,1,1,18,6,458,1,-0.33,1,29,4,50.00,5.00,25.00,20.00,0.00,0.00,1,8.00,8.00,9.00,9.00,8.00,6.00,8.00,10.00,1,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
464,5,1,1,18,5,459,0,-0.25,1,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,5.00,5.00,8.00,5.00,5.00,2.00,5.00,1.00,2,33,8.00,4,1,1,1,3,1,10,9,6,7,3,3,5,5,9,3,4,6,7,7,7,2,1,5,15.00,15.00,15.00,20.00,15.00,20.00,5,8,8,9,10
465,6,1,1,18,5,454,0,0.57,1,27,2,10.00,20.00,20.00,20.00,10.00,20.00,0,7.00,9.00,7.00,7.00,5.00,5.00,5.00,5.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
465,6,1,1,18,4,455,0,0.41,0,24,4,10.00,25.00,20.00,16.00,20.00,9.00,0,5.00,6.00,8.00,6.00,,3.00,5.00,3.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
465,6,1,1,18,3,456,0,-0.02,0,29,4,25.00,20.00,15.00,10.00,15.00,15.00,0,4.00,4.00,5.00,4.00,4.00,2.00,4.00,4.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
465,6,1,1,18,2,457,0,0.61,0,55,4,25.00,0.00,25.00,25.00,0.00,25.00,1,7.00,8.00,5.00,10.00,7.00,7.00,,1.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
465,6,1,1,18,1,458,0,-0.42,0,29,4,50.00,5.00,25.00,20.00,0.00,0.00,0,5.00,5.00,3.00,4.00,1.00,2.00,5.00,3.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
465,6,1,1,18,6,459,0,0.25,0,26,4,30.00,10.00,10.00,30.00,10.00,10.00,0,3.00,5.00,5.00,5.00,2.00,2.00,5.00,1.00,2,23,7.00,2,1,3,6,7,3,4,8,1,3,8,8,4,1,4,9,2,1,3,10,10,1,1,4,20.00,20.00,20.00,20.00,20.00,0.00,7,10,8,7,5
466,1,0,2,19,4,481,0,0.70,1,23,2,25.00,20.00,15.00,20.00,5.00,15.00,0,5.00,7.00,7.00,6.00,6.00,4.00,6.00,5.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,5,482,0,0.14,1,30,2,20.00,10.00,22.00,20.00,15.00,13.00,0,7.00,6.00,7.00,6.00,8.00,6.00,6.00,4.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,12,483,0,0.74,1,28,2,40.00,20.00,20.00,20.00,0.00,0.00,0,7.00,10.00,9.00,9.00,6.00,3.00,7.00,7.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,3,484,0,0.43,0,31,4,16.00,16.00,20.00,16.00,16.00,16.00,1,10.00,6.00,10.00,10.00,,,8.00,3.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,15,485,0,0.36,0,29,1,20.00,15.00,20.00,15.00,15.00,15.00,1,9.00,10.00,10.00,9.00,10.00,8.00,9.00,6.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,2,486,0,0.40,0,32,3,20.00,20.00,20.00,15.00,10.00,15.00,1,7.00,8.00,7.00,9.00,6.00,7.00,7.00,4.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,11,487,0,0.46,0,24,4,25.00,26.00,15.00,10.00,9.00,15.00,1,7.00,6.00,8.00,5.00,7.00,2.00,7.00,4.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,6,488,0,0.31,0,29,4,15.00,20.00,20.00,20.00,5.00,20.00,1,8.00,8.00,8.00,8.00,8.00,8.00,8.00,8.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,7,489,0,-0.03,1,28,2,20.00,10.00,20.00,20.00,20.00,0.00,1,8.00,6.00,8.00,8.00,6.00,5.00,6.00,7.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,13,490,0,0.43,1,29,2,30.00,15.00,20.00,10.00,10.00,15.00,1,7.00,9.00,8.00,7.00,6.00,8.00,7.00,6.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,8,491,0,0.35,0,29,3,30.00,10.00,25.00,20.00,8.00,7.00,1,7.00,6.00,7.00,7.00,7.00,8.00,5.00,5.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,1,492,0,0.16,0,30,6,30.00,0.00,30.00,30.00,10.00,0.00,0,10.00,10.00,10.00,10.00,10.00,1.00,10.00,2.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,9,493,0,-0.01,0,20,4,30.00,10.00,10.00,30.00,10.00,10.00,0,8.00,7.00,9.00,6.00,10.00,10.00,5.00,3.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,10,494,0,0.25,1,30,2,25.00,25.00,25.00,25.00,0.00,0.00,1,9.00,8.00,7.00,9.00,7.00,7.00,8.00,8.00,2,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
466,1,0,2,19,14,495,0,-0.05,0,32,6,20.00,20.00,20.00,15.00,15.00,10.00,1,7.00,7.00,6.00,7.00,5.00,7.00,7.00,7.00,,24,18.00,2,1,1,6,7,1,4,2,9,8,5,6,4,3,2,8,5,5,7,6,8,4,2,5,10.00,20.00,20.00,15.00,20.00,15.00,7,9,7,8,8
467,2,0,2,19,11,481,1,0.65,1,23,2,25.00,20.00,15.00,20.00,5.00,15.00,1,8.00,8.00,7.00,8.00,6.00,7.00,8.00,7.00,2,24,8.00,2,7,4,6,2,1,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20.00,20.00,20.00,20.00,20.00,0.00,8,8,8,8,8
467,2,0,2,19,12,482,1,0.12,1,30,2,20.00,10.00,22.00,20.00,15.00,13.00,1,8.00,6.00,6.00,6.00,8.00,6.00,7.00,5.00,2,24,8.00,2,7,4,6,2,1,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20.00,20.00,20.00,20.00,20.00,0.00,8,8,8,8,8
467,2,0,2,19,4,483,0,0.83,1,28,2,40.00,20.00,20.00,20.00,0.00,0.00,0,7.00,8.00,9.00,9.00,7.00,9.00,8.00,8.00,2,24,8.00,2,7,4,6,2,1,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20.00,20.00,20.00,20.00,20.00,0.00,8,8,8,8,8
467,2,0,2,19,10,484,0,0.56,0,31,4,16.00,16.00,20.00,16.00,16.00,16.00,1,9.00,6.00,8.00,7.00,,,7.00,3.00,2,24,8.00,2,7,4,6,2,1,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20.00,20.00,20.00,20.00,20.00,0.00,8,8,8,8,8
467,2,0,2,19,7,485,0,-0.09,0,29,1,20.00,15.00,20.00,15.00,15.00,15.00,1,9.00,10.00,10.00,10.00,10.00,9.00,9.00,6.00,2,24,8.00,2,7,4,6,2,1,8,4,9,9,9,9,8,5,8,9,8,9,9,9,9,9,9,7,20.00,20.00,20.00,20.00,20.00,0.00,8,8,8,8,8
